id,name,duration,genre,titleYear,releaseDate,director,language,budget,cast,link
2651,Rakshak: The Protector,0,"Action, Adventure, Thriller",2004,2004,Gunasekhar,Telugu,0,"Baby Akila,Brahmanandam,Kallu Chidambaram,Chiranjeevi,Dharamavaranam,Gundu Hanumantha Rao,Koval Havale,Vijay Kumar,Sriram L.B.,Mallika,Nagendra Babu,Prakash Raj,Mukku Raja,Allu Ramalingaiah,Arjun Rao",http://www.imdb.com/title/tt1242678/?ref_=adv_li_tt
2652,Rakshana,0,Drama,1993,1993-02-18,Narayana Rao Uppalapati,Telugu,30000000,"Nagarjuna Akkineni,Shobana,Nassar,Salim Ghouse,Srinivasa Rao Kota,Brahmanandam,Roja,Nirmalamma,Banerji,Chinna,J.D. Chakravarthi,Silk Smitha",http://www.imdb.com/title/tt1579682/?ref_=adv_li_tt
2653,Raksharekha,168,"Drama, Romance",1949,1949-04-30,R. Padmanabhan,Telugu,0,"Akkineni Nageshwara Rao,Bhanumathi Ramakrishna,Anjali Devi,Siva Rao Kasturi,Showkar Janaki,Balijepalli Lakshmikanta Kavi,Vangara,Kanakam,Lakshmi Rajyam C.,Lakshmirajyam Jr.,Vijayalaxmi,Ganga Ratnam P.,Subbamma R.,Vedantam Raghavaiah,Lakshmi Devi",http://www.imdb.com/title/tt0249104/?ref_=adv_li_tt
2654,Rakta Bandham,0,,1980,1980-12-13,Ravi Alluri,Telugu,0,Chiranjeevi,http://www.imdb.com/title/tt0246187/?ref_=adv_li_tt
2655,Raktha Kanneeru,0,,1989,,G. Rammohan Rao,Telugu,0,Sharada,http://www.imdb.com/title/tt0362068/?ref_=adv_li_tt
2656,Raktha Sambandhalu,0,Musical,1975,,Mallikharjuna Rao M.,Telugu,0,"Anjali Devi,Pandharibai",http://www.imdb.com/title/tt0371909/?ref_=adv_li_tt
2657,Raktha Sambandham,0,Drama,1962,1962-11-01,V. Madhusudan Rao,Telugu,0,"Taraka Rama Rao Nandamuri,Savitri,Devika,Kanta Rao,Suryakantham,Ramana Reddy",http://www.imdb.com/title/tt0263915/?ref_=adv_li_tt
2658,Raktha Sindhuram,0,"Action, Drama",1985,1985-08-24,Kodanda Rami Reddy A.,Telugu,0,"Chiranjeevi,Radha,Nutan Prasad,Satyanarayana Kaikala,Gummadi,Annapoorna,Suthi Velu,Bheema Raju,Sharada",http://www.imdb.com/title/tt0246188/?ref_=adv_li_tt
2659,Raktha Tharpanam,0,Drama,1992,1992-01-15,Krishna Ghattamaneni,Telugu,26000000,"Brahmanandam,Krishna Ghattamaneni,Varsha",http://www.imdb.com/title/tt1579683/?ref_=adv_li_tt
2660,Raktha Tilakam,0,,1988,1988-01-14,Gopal B.,Telugu,0,"Amala Akkineni,Venkatesh Daggubati,Sharada",http://www.imdb.com/title/tt0362069/?ref_=adv_li_tt
2661,Rakthabishekam,0,,1988,,Kodanda Rami Reddy A.,Telugu,0,"Brahmanandam,Sharada",http://www.imdb.com/title/tt0320342/?ref_=adv_li_tt
2662,Ram Charan,0,Biography,2015,2015-10-15,Sreenu Vaitla,Telugu,370000000,"Kriti Kharbanda,Rakul Preet Singh",http://www.imdb.com/title/tt4981996/?ref_=adv_li_tt
2663,Ram Robert Rahim,0,,1980,1980-05-31,Vijaya Nirmala,Telugu,0,"Chandramohan,Anjali Devi,Krishna Ghattamaneni,Kongara Jaggaiah,Jayalakshmi,Yusuf Khan,Mikkilineni,Sarma P.J.,Padmanabham,Pandharibai,Prasad Babu,Kalpana Rai,Rajinikanth,Allu Ramalingaiah,Kanta Rao",http://www.imdb.com/title/tt0281111/?ref_=adv_li_tt
2664,Rama Banam,107,Drama,1979,1979,Y. Eshwara Reddy,Telugu,0,"Mohan Babu,Shobhan Babu,Krishnamraju,Latha,Jaya Prada",http://www.imdb.com/title/tt1279238/?ref_=adv_li_tt
2665,Rama Paduka Pattabhishekam,0,"Musical, Drama",1932,,Sarvottam Badami,Telugu,0,"Chilakalpud Seeta Rama Anjaneyulu,Surabhi Kamalabai,Yadavalli Suryanarayana",http://www.imdb.com/title/tt0155091/?ref_=adv_li_tt
2666,Rama Rajyamlo Bheermaraju,0,"Action, Drama",1983,,Kodanda Rami Reddy A.,Telugu,0,"Krishna Ghattamaneni,Sridevi,Rajendraprasad",http://www.imdb.com/title/tt0187441/?ref_=adv_li_tt
2667,Rama Rama Krishna Krishna,0,"Action, Comedy, Drama",2010,2010-05-12,Srivas,Telugu,0,"Ram,Priya Anand,Bindhu Madhavi,Arjun,Gracy Singh,Banerji,Master Bharath,Brahmaji,Brahmanandam,Vajja Venkata Giridhar,Nassar,Vamshi Paidithalli,Pragathi,Pruthvi,Srinivas Reddy",http://www.imdb.com/title/tt1582584/?ref_=adv_li_tt
2668,Ramachari,0,,2013,2013-05-17,,Telugu,0,"Kamalinee Mukherjee,Venu Thottempudi",http://www.imdb.com/title/tt5991576/?ref_=adv_li_tt
2669,Ramachilaka,0,,1978,,Singeetham Srinivasa Rao,Telugu,0,Vanisri,http://www.imdb.com/title/tt0265617/?ref_=adv_li_tt
2670,Ramadandu,0,"Comedy, Drama",2012,2012-02-03,Satish Vegesna,Telugu,0,"Krishnudu,M.S. Narayana,Krishna Bhagavan,Lakshman Rao Kondavalasa,Prithvi,Master Bharath,Ajay Ghosh,Jhansi",http://www.imdb.com/title/tt2274474/?ref_=adv_li_tt
2671,Ramadasu,0,"Musical, Drama",1964,,Chittor V. Nagaiah,Telugu,0,"Chittor V. Nagaiah,Gummadi,Kannamba,Mudigonda Lingamurthy,Akkineni Nageshwara Rao,Taraka Rama Rao Nandamuri,Shivaji Ganesan",http://www.imdb.com/title/tt0246189/?ref_=adv_li_tt
2672,Ramadasu,0,"Musical, Drama",1933,,Chittajalu Pullayya,Telugu,0,"Chilakalpud Seeta Rama Anjaneyulu,Ghantasala Balaramaiah,Satyanarayana Aarani,Nagaraja Rao Nellori,Ramatilakam",http://www.imdb.com/title/tt0277983/?ref_=adv_li_tt
2673,Ramakrishnulu,0,,1978,,Rajendra Prasad V.B.,Telugu,0,"Anjali Devi,Kongara Jaggaiah,Taraka Rama Rao Nandamuri,Akkineni Nageshwara Rao,Jaya Prada,Jayasudha,Mohan Babu",http://www.imdb.com/title/tt0390416/?ref_=adv_li_tt
2674,Ramana,0,Comedy,2002,2002-02-22,Siva Nageswara Rao,Telugu,0,"Rajendra Babu,Brahmanandam,Mahi",http://www.imdb.com/title/tt1575667/?ref_=adv_li_tt
2675,Ramappa,0,History,2014,2014,Kumaar,Telugu,0,Suman,http://www.imdb.com/title/tt3434376/?ref_=adv_li_tt
2676,Ramarajyamlo Rakthapasam,0,Crime,1976,1976-06-25,P. Sambasiva Rao,Telugu,0,"Krishna Ghattamaneni,Gummadi,Kongara Jaggaiah,Jaggarao,Showkar Janaki,Jayamalini,Chalam K.V.,Latha,Balaiah M.,Mada,Mukkamala,Vijaya Nirmala,Padmanabham,Pandharibai,Prabhakar Reddy",http://www.imdb.com/title/tt0779758/?ref_=adv_li_tt
2677,Ramasakkani Rakumarudu,123,"Comedy, Drama, Family",2016,2016-01-30,Uday Kalluri,Telugu,0,"Koteshwar Avvari,Gurunadh Desu,Sarun Kotte,Latha Kundurpi,Umapathi Rao Marella,Gleb Masaltsev,Sitha Rao Pillalamarri,Sapna,Uday,Esin Uysal,Sudha Ramesh Vemuri,Srikanth Yellapragada",http://www.imdb.com/title/tt5584778/?ref_=adv_li_tt
2678,Ramasundari,0,,1960,,Hunsur Krishnamurthy,Telugu,0,,http://www.imdb.com/title/tt0234565/?ref_=adv_li_tt
2679,Ramayanam,160,History,1996,1996-04-14,Gunasekhar,Telugu,0,"Smitha Madhav,Junior N.T.R.,Chiranjeevi Sammeta,Pratap Kumar Sanga,Swathi",http://www.imdb.com/title/tt1125830/?ref_=adv_li_tt
2680,Ramayanamlo Bhagavatham,0,Drama,1984,1984-09-15,T.L.V. Prasad,Telugu,0,"Bhanupriya,Chandramohan",http://www.imdb.com/title/tt0788192/?ref_=adv_li_tt
2681,Ramayya Vastavayya,167,Drama,2013,2013-10-10,Harish Shankar,Telugu,0,"Junior N.T.R.,Samantha Ruth Prabhu,Shruti Haasan,Vidyullekha Raman,P. Ravi Shankar,Bhasha,Nagineedu,Hamsa Nandini",http://www.imdb.com/title/tt2856674/?ref_=adv_li_tt
2682,Rambantu,0,"Family, Musical",1996,,Bapu,Telugu,0,"Rajendraprasad,Easwari Rao,Satyanarayana Kaikala,Srinivasa Rao Kota,Vijaya Y.,A.V.S. Subramanyam,Brahmanandam,Rajeev Kanakala",http://www.imdb.com/title/tt0249904/?ref_=adv_li_tt
2683,Rambha Neeku Oorvasi Naaku,0,Romance,2005,2005-11-18,,Telugu,16000000,"Brahmanandam,Jyothi,Siva Reddy",http://www.imdb.com/title/tt1579870/?ref_=adv_li_tt
2684,Ramma Chilakamma,0,Drama,2001,2001-04,Bharadwaja Thammareddy,Telugu,0,"Tanikella Bharani,Brahmanandam,Laya,Delhi Rajeshwari,Kovai Sarala,Sumanth",http://www.imdb.com/title/tt1575668/?ref_=adv_li_tt
2685,Ramu,0,,1966,,A.C. Trilogchander,Telugu,0,"Gemini Ganesan,Jamuna,Chittor V. Nagaiah,Taraka Rama Rao Nandamuri,S.V. Ranga Rao,Relangi Venkatramaiah,Ashokan,O.A.K. Devar,S.N. Lakshmi,S. Pushpalatha,V.S. Raghavan,Master Rajkumar,V.K. Ramasamy,S.V. Subbaiah,K.R. Vijaya",http://www.imdb.com/title/tt1463199/?ref_=adv_li_tt
2686,Ramu,0,,1987,,D. Rama Naidu,Telugu,0,"Kongara Jaggaiah,Nandamuri Bala Krishna,Sharada",http://www.imdb.com/title/tt0362071/?ref_=adv_li_tt
2687,Ramude Ravanudaithe,0,"Action, Drama",1979,,Narayana Rao Dasari,Telugu,0,"Akkineni Nageshwara Rao,Jayachitra,Mohan Babu,Murali Mohan",http://www.imdb.com/title/tt0262726/?ref_=adv_li_tt
2688,Ramudochhadu,0,Comedy,1996,1996-04-25,Kodanda Rami Reddy A.,Telugu,0,"Nagarjuna Akkineni,Soundarya,Ravali,Krishna Ghattamaneni,Suhasini,Satyanarayana Kaikala,Chandramohan,Sudha,Vijaya Y.,Ali,Srihari,Babu Mohan,A.V.S. Subramanyam,Jayanthi,Mallikharjunarao",http://www.imdb.com/title/tt1625549/?ref_=adv_li_tt
2689,Ramudu Bheemudu,0,"Comedy, Drama",1964,,Tapi Chanakya,Telugu,0,"Taraka Rama Rao Nandamuri,Jamuna,L. Vijayalakshmi,Rajanala,Relangi Venkatramaiah,Shanta Kumari,Girija,Mikkilineni,S.V. Ranga Rao",http://www.imdb.com/title/tt0158142/?ref_=adv_li_tt
2690,Ramudu Kadu Krishnudu,0,"Comedy, Drama, Romance",1983,,Narayana Rao Dasari,Telugu,0,"Akkineni Nageshwara Rao,Jayasudha,Sridevi",http://www.imdb.com/title/tt0187443/?ref_=adv_li_tt
2691,Ramudu Kadu Rakshasudu,0,,1991,,Narayana Rao Dasari,Telugu,0,,http://www.imdb.com/title/tt0262724/?ref_=adv_li_tt
2692,Ramudu Manchi Baludu,0,Comedy,2007,2007,Praneet,Telugu,16000000,"Brahmanandam,Rangababu",http://www.imdb.com/title/tt1580015/?ref_=adv_li_tt
2693,Ramudu Parashuramudu,0,,1980,,M.S. Gopinath,Telugu,0,"Latha,Sharada",http://www.imdb.com/title/tt0351633/?ref_=adv_li_tt
2694,Ranabheri,178,,1968,,Giduthuri Satyam,Telugu,0,"Gitanjali,Nagabhushanam,Prabhakar Reddy,Rajababu,Rajashree,Ramakrishna,Allu Ramalingaiah,Kanta Rao,Vanisri",http://www.imdb.com/title/tt0293543/?ref_=adv_li_tt
2695,Ranam,0,Action,2006,2006-02-10,Rajsekhar,Telugu,0,"Tottempudi Gopichand,Kamna Jethmalani,Ali,Chandramohan,Vajja Venkata Giridhar,Jahnavi,Jeeva,Venu Madhav,Biju Menon,Ramaprabha,Suman Shetty,Dharmavarapu Subramanyam",http://www.imdb.com/title/tt0864977/?ref_=adv_li_tt
2696,Ranga the Donga,0,Drama,2010,2010-12-30,,Telugu,0,"Srikanth,Vimala Raman,Ramya Krishnan,Jayaprakash Reddy,Chalapathi Rao,Suman Shetty,Telangana Sakuntala,Bhuvaneswari,Sakshi Shivanand,Gowtam Raju,Sivaji Raja,Nagendra Babu",http://www.imdb.com/title/tt1867595/?ref_=adv_li_tt
2697,Rangeli Raja,0,,1971,,Rao C.S.R.,Telugu,0,"Lakshmirajyam,Akkineni Nageshwara Rao",http://www.imdb.com/title/tt0261942/?ref_=adv_li_tt
2698,Rangoon Rowdy,0,,1979,,Narayana Rao Dasari,Telugu,0,"Krishnamraju,Jaya Prada,Raogopalrao,Mohan Babu,Showkar Janaki,Prabhakar Reddy,Unnimary,Rama Rao Gokineni,Mano",http://www.imdb.com/title/tt0262725/?ref_=adv_li_tt
2699,Rangula Kala,136,Drama,1983,,B. Narsing Rao,Telugu,0,"B. Narsing Rao,Sai Chand,Rupa,Gaddar,Kakarala,G. Narayana Rao",http://www.imdb.com/title/tt0261223/?ref_=adv_li_tt
2700,Rangula Ratnam,181,Drama,1966,,B.N. Reddi,Telugu,0,"Chandramohan,Ram Mohan,Anjali Devi,Tyagaraaju,Vanisri,Kakarala,Vijaya Nirmala,Pushpavalli,Radhakumari,Ramana Reddy,Rekha,Sukanya",http://www.imdb.com/title/tt0266886/?ref_=adv_li_tt
2701,Rani Chennamma,0,,1962,,B. Ramakrishnaiah Panthulu,Telugu,0,,http://www.imdb.com/title/tt0250685/?ref_=adv_li_tt
2702,Rani Kasularangamma,0,,1981,1981-08-01,Prasad Tathineni,Telugu,0,"Chiranjeevi,Sridevi",http://www.imdb.com/title/tt0187444/?ref_=adv_li_tt
2703,Rani Ratnaprabha,0,"Drama, Musical",1955,,Subba Rao B.A.,Telugu,0,"Taraka Rama Rao Nandamuri,Anjali Devi,Relangi Venkatramaiah,Mukkamala,Gummadi",http://www.imdb.com/title/tt0327109/?ref_=adv_li_tt
2704,Rao Gari Intlo Rowdy,0,Action,1990,1990-01-12,Kodi Ramakrishna,Telugu,18000000,"Brahmanandam,Akkineni Nageshwara Rao,Sobana,Suman,Vanisri",http://www.imdb.com/title/tt1579684/?ref_=adv_li_tt
2705,Raogari Illu,0,Drama,1988,1988-09-18,Tharani Rao,Telugu,0,"Brahmanandam,Jayasudha,Murali Mohan,Akkineni Nageshwara Rao,Revathy",http://www.imdb.com/title/tt1310391/?ref_=adv_li_tt
2706,Raraju,0,Drama,2006,2006-10-20,Shanker Udaya,Telugu,9000000,"Ankita,Tottempudi Gopichand,Meera Jasmine,Venu Madhav,M.S. Narayana,Gangadhar Panday,Kausha Rach,Ashish Vidyarthi",http://www.imdb.com/title/tt0904130/?ref_=adv_li_tt
2707,Ratchakan,0,"Action, Romance",1997,1997-10-30,Praveenkanth,Tamil,150000000,"Nagarjuna Akkineni,Sushmita Sen,Girish Karnad,Balasubramaniam S.P.,Subhalekha Sudhakar,Chinni Jayanth,Kavitha,Raghuvaran,Brendan Schindler,Sukumari,Vadivelu,Vinodhini",http://www.imdb.com/title/tt0485270/?ref_=adv_li_tt
2708,Ratnamala,165,"Drama, Musical",1947,,P.S. Ramakrishna Rao,Telugu,0,"Bhanumathi Ramakrishna,Chilakalpud Seeta Rama Anjaneyulu,Govindrajulu Subba Rao,Suryanarayana,Hemalatha,Satyanarayana Aarani,Sitaram,Akkineni Nageshwara Rao",http://www.imdb.com/title/tt0259535/?ref_=adv_li_tt
2709,Ravana Brahma,0,"Action, Drama",1986,,K. Raghavendra Rao,Telugu,0,"Krishnamraju,Radha,Satyanarayana Kaikala,Allu Ramalingaiah,Lakshmi,Sharada",http://www.imdb.com/title/tt0258082/?ref_=adv_li_tt
2710,Ravoyi Chandamama,0,"Drama, Romance",1999,1999-10-15,Jayant Paranji,Hindi,0,"Nagarjuna Akkineni,Anjala Zaveri,Aishwarya Rai Bachchan,Kirti Reddy,Jagapathi Babu,A.V.S. Subramanyam,Ali,Chandramohan,Giribabu,Venu Madhav,M.S. Narayana,Maharshi Raghava,Ranganath,Sudha",http://www.imdb.com/title/tt0269821/?ref_=adv_li_tt
2711,Rayalaseema Ramanna Chowdary,164,"Action, Drama",2000,2000-09-14,,Telugu,0,"Mohan Babu,Brahmanandam,Priya Gill,Jayasudha",http://www.imdb.com/title/tt1212136/?ref_=adv_li_tt
2712,Rayudu,150,Family,1998,1998-07-01,Ravi Raja Pinisetty,Telugu,0,"Babu Mohan,Mohan Babu,Rachana Banerjee,Brahmanandam,Srinivasa Rao Kota,M.S. Narayana,Nirmalamma,Prathyusha,Soundarya,Srihari",http://www.imdb.com/title/tt1229004/?ref_=adv_li_tt
2713,Ready,165,Comedy,2008,2008-06-19,Sreenu Vaitla,Telugu,75000000,"Ram,Genelia D'Souza,Nassar,Brahmanandam,Suneel,M.S. Narayana,Satya Krishnan,Vennela Rama Rao,Sudha,Navdeep,Tamannaah Bhatia,Annie,Balaiah,Tanikella Bharani,Master Bharath",http://www.imdb.com/title/tt1156516/?ref_=adv_li_tt
2714,Real Hero,0,Crime,1995,1995-07,Manne Radhakrishna,Telugu,0,"Krishna Ghattamaneni,Ravali",http://www.imdb.com/title/tt0779759/?ref_=adv_li_tt
2715,Real Story,0,Mystery,2000,2000,Venkataramanareddy Gaddam,Telugu,0,"Brahmanandam,Chalapathi Rao,Prakash Raj",http://www.imdb.com/title/tt0779760/?ref_=adv_li_tt
2716,Rebel,168,"Action, Comedy, Drama",2012,2012-09-28,Lawrence Raghavendra,Telugu,0,"Prabhas,Tamannaah Bhatia,Deeksha Seth,Kelly Dorji,Brahmanandam,Mukesh Rishi,Chalapathi Rao,Sayaji Shinde,Ali,M.S. Narayana,Jayaprakash Reddy,Jeeva,Supreet,Krishnamraju,Pradeep Singh Rawat",http://www.imdb.com/title/tt2235858/?ref_=adv_li_tt
2717,Rechipo,0,,2009,2009-09-25,Murali Paruchari,Telugu,0,"Nithiin,Ileana D'Cruz,Ali,Raghu Babu,Bhanuchander,Tanikella Bharani,Hema,Venu Madhav,M.S. Narayana,Aahuthi Prasad,Ramaprabha,Suman Shetty,Suneel",http://www.imdb.com/title/tt1608631/?ref_=adv_li_tt
2718,Rechukka,0,Drama,1954,1954-05-23,P. Pullaiah,Telugu,0,"Taraka Rama Rao Nandamuri,Anjali Devi,Devika,Mukkamala,Nagabhushanam,Sivaram Peketi,Akkineni Nageshwara Rao",http://www.imdb.com/title/tt0256319/?ref_=adv_li_tt
2719,Rechukka Pragatichukka,0,,1959,,Kamalakara Kameshwara Rao,Telugu,0,"Chilakalpud Seeta Rama Anjaneyulu,Taraka Rama Rao Nandamuri,S.V. Ranga Rao,Varalakshmi S.,Relangi Venkatramaiah,Showkar Janaki",http://www.imdb.com/title/tt0263924/?ref_=adv_li_tt
2720,Reformer,0,Musical,2014,2014,Raja Sing,Telugu,0,Pulkit Redh,http://www.imdb.com/title/tt3434414/?ref_=adv_li_tt
2721,Relax,0,Thriller,2005,2005-02-25,Pradeep C. Shetty,Telugu,0,"Rohan,Daisy Bopanna,Ali,Giri Babu,Tanikella Bharani,Lakshmipati,Murali Mohan,M.S. Narayana,Pruthvi,Rajitha,Jayaprakash Reddy,Rakhi Sawant,Subbaraju,Dharmavarapu Subramanyam,Vijayachander",http://www.imdb.com/title/tt3395128/?ref_=adv_li_tt
2722,Rendella Tharuvatha,0,Drama,2005,2005-07-29,,Telugu,7000000,"Sarath Babu,Gopichand Lagadapati,Melkote",http://www.imdb.com/title/tt1883315/?ref_=adv_li_tt
2723,Rendo Krishnudu,0,Comedy,1995,1995,Yeluri Malikarjun,Telugu,21000000,"Brahmanandam,Chinna,Divyavani",http://www.imdb.com/title/tt1579871/?ref_=adv_li_tt
2724,Rendu Jella Seetha,0,"Comedy, Drama",1983,,Jandhyala,Telugu,0,"Naresh,Rajesh,Subhakar,Mahalakshmi,Pradeep,Allu Ramalingaiah,Subhalekha Sudhakar,Sakshi Ranga Rao,Suthi Velu,Srilakshmi,Suthi Veerabhadra Rao,Potti Prasad",http://www.imdb.com/title/tt0261227/?ref_=adv_li_tt
2725,Rendu Kutumbala Katha,0,,1970,,Rao C.S.R.,Telugu,0,,http://www.imdb.com/title/tt0261953/?ref_=adv_li_tt
2726,Rendu Rella Aaru,0,Comedy,1985,,Jandhyala,Telugu,0,"Chandramohan,Rajani,Rajendraprasad,Suthi Veerabhadra Rao,Jayasree,Meena,Narayana P.L.,Potti Prasad,Poornanandam Pucha,Rallapalli,Sakshi Ranga Rao,Srilakshmi,Suthi Velu",http://www.imdb.com/title/tt0250695/?ref_=adv_li_tt
2727,Rendu Rellu Naluge,150,Romance,2014,2014-12-05,Dharma Donepudi,Telugu,$1,"Mohan Davuluri,Mohan Davuluri,Sirisha Kilambi,Harsha Kiron,Christine Miller,Sirisha Sripada",http://www.imdb.com/title/tt4188582/?ref_=adv_li_tt
2728,Rendu Thokala Titta,0,,1987,,Balu Mahendra,Telugu,0,,http://www.imdb.com/title/tt0235709/?ref_=adv_li_tt
2729,Renukadevi Mahatyam,0,"Drama, Musical",1960,,K.S. Prakash Rao,Telugu,0,"Kongara Jaggaiah,Varalakshmi G.,Gummadi,Mikkilineni,Krishna Kumari",http://www.imdb.com/title/tt0254734/?ref_=adv_li_tt
2730,Repallelo Radha,150,"Family, Romance",2001,2001-07-06,Saritha,Telugu,0,"Brahmanandam,Dileep,Gummadi,Mayuri",http://www.imdb.com/title/tt1575669/?ref_=adv_li_tt
2731,Repati Pourulu,0,,1988,,T. Krishna,Telugu,0,"Anuradha,Vijayshanti",http://www.imdb.com/title/tt0269776/?ref_=adv_li_tt
2732,Repati Rowdy,0,Action,1993,1993,K. Vasu,Telugu,18000000,"Aamani,Brahmanandam,Raghu",http://www.imdb.com/title/tt1580016/?ref_=adv_li_tt
2733,Repati Swarajyam,0,,1987,,Gopalakrishna Paruchuri,Telugu,0,Sharada,http://www.imdb.com/title/tt0355950/?ref_=adv_li_tt
2734,Returning Soldier,0,,1945,,Ellis Dungan,Telugu,0,,http://www.imdb.com/title/tt0215122/?ref_=adv_li_tt
2735,Rey,0,Romance,2015,2015-03-27,Y.V.S. Chowdary,Telugu,0,"Sai Dharam Teja,Shubra Ayyappa,Ali,Raghu Babu,Tanikella Bharani,Brahmaji,Brahmanandam,Johnathon Cola,Varian David,Nicole R. Hughes,Quania Jones,Dawayne Jordan,Venu Madhav,Cloud Mykals,M.S. Narayana",http://www.imdb.com/title/tt2100613/?ref_=adv_li_tt
2736,Rickshawala,0,,1989,,Krishna Ghattamaneni,Telugu,0,,http://www.imdb.com/title/tt0234600/?ref_=adv_li_tt
2737,Ride,0,Drama,2009,2009-06-05,Ramesh Varma,Telugu,0,"Nani,Tanish,Shweta Prasad,Aksha Pardasany,Aadarsh Balakrishna,Brahmanandam,Hema,Aahuthi Prasad,Dharmavarapu Subramanyam,Sudha,Tulasi",http://www.imdb.com/title/tt1580017/?ref_=adv_li_tt
2738,Rifles,0,"Drama, Action",2002,,Narayana Rao Dasari,Telugu,0,"Vijayshanti,Arun Kumar Dasari,Prakash Raj,K. Viswanath",http://www.imdb.com/title/tt0292641/?ref_=adv_li_tt
2739,Right Right,0,"Comedy, Mystery, Romance",2016,2016-06-10,Manu,Telugu,0,"Sumanth Ashwin,Karuna Bhushan,Dhanraj,Pavani Gangireddy,Jeeva,Pooja Jhaveri,Nassar,Prabhakar,Rajyalakshmi,Thagubothu Ramesh,Bharath Reddy,Shakalaka Shankar,Sudha,Meesam Suresh,Jaya Vani",http://www.imdb.com/title/tt5795382/?ref_=adv_li_tt
2740,Rikshavodu,150,"Action, Drama",1995,,Kodi Ramakrishna,Telugu,0,"Chiranjeevi,Nagma,Soundarya,Paresh Rawal,Jayasudha,Aachi Manorama,Gundu Hanumantha Rao,A.V.S. Subramanyam,Brahmanandam,Subbaraya Sarma",http://www.imdb.com/title/tt0246198/?ref_=adv_li_tt
2741,Robot 2,0,"Action, Sci-Fi",2017,,S. Shankar,Tamil,3000000000,"Rajinikanth,Akshay Kumar,Amy Jackson,Adil Hussain,Prem Khan,Kaizaad Kotwal",http://www.imdb.com/title/tt5080556/?ref_=adv_li_tt
2742,Roja,137,"Drama, Romance, Thriller",1992,2003-01-10,Mani Ratnam,Tamil,0,"Arvind Swamy,Madhoo,Pankaj Kapur,Nassar,Shiva Rindani,Janagaraj,Vaishnavi,C.K. Saraswathi,Sathyapriya,Sujatha",http://www.imdb.com/title/tt0105271/?ref_=adv_li_tt
2743,Rojulu Marayi,211,Drama,1955,1955-04-14,Tapi Chanakya,Tamil,0,"Akkineni Nageshwara Rao,Showkar Janaki,Chilakalpud Seeta Rama Anjaneyulu,Relangi Venkatramaiah,Vallam Narasimha Rao,Ramana Reddy,Ammaji,Hemalatha,Perumallu Surapaneni,Waheeda Rehman,Narasimha Rao Kanchi,Gemini Ganesan",http://www.imdb.com/title/tt0158158/?ref_=adv_li_tt
2744,Rojulu Marayi,0,Drama,1984,1984-05-12,Satyanarayana Vejella,Telugu,0,"Gummadi,Nutan Prasad,Prabha,Rajendraprasad,Sivakrishna",http://www.imdb.com/title/tt0788202/?ref_=adv_li_tt
2745,Romance,0,Romance,2013,2013-08-02,Darling Swamy,Telugu,15000000,"Prince Cecil,Dimple Chopda,Raja Palepu,Prabhakar",http://www.imdb.com/title/tt5439868/?ref_=adv_li_tt
2746,Romeo,0,,2014,2014-10-10,Gopi Ganesh,Telugu,0,"Adonika,Sairam Shankar,Ravi Teja",http://www.imdb.com/title/tt4112274/?ref_=adv_li_tt
2747,Roshagadu,90,"Action, Drama",1983,1983-07-29,K.S.R. Doss,Telugu,0,"Chiranjeevi,Madhavi,Silk Smitha,Kannada Prabhakar,Tyagaraaju",http://www.imdb.com/title/tt0246202/?ref_=adv_li_tt
2748,Rotation Chakravarthi,0,,1987,,Narasimha Rao Relangi,Telugu,0,Sharada,http://www.imdb.com/title/tt0359916/?ref_=adv_li_tt
2749,Rough,180,Romance,2014,2014-11-28,C.H. Subba Reddy,Telugu,0,"Aadi,Raghu Babu,Brahmanandam,M.S. Narayana,Jaya Prakash Reddy,Rakul Preet Singh,Srihari,Kasi Vishwanath",http://www.imdb.com/title/tt4112354/?ref_=adv_li_tt
2750,Routine Love Story,124,"Comedy, Romance",2012,2012-11-23,Praveen Sattaru,Telugu,$380000,"Regina Cassandra,Chandramohan,Hema,Sundeep Kishan,Vennela Kishore,M.S. Narayana,Thagubothu Ramesh",http://www.imdb.com/title/tt2605686/?ref_=adv_li_tt
2751,Rowdy,109,,2014,2014-04-04,Ram Gopal Varma,Telugu,0,"Mohan Babu,Ravi Babu,Tanikella Bharani,Kishore Kumar G.,Jayasudha,Vishnu Manchu,Shanvi Srivastav",http://www.imdb.com/title/tt3657434/?ref_=adv_li_tt
2752,Rowdy Alludu,0,"Action, Comedy",1991,1991-10-18,K. Raghavendra Rao,Telugu,0,"Chiranjeevi,Divya Bharti,Shobana,Srinivasa Rao Kota,Raogopalrao,Brahmanandam,Allu Ramalingaiah,Satyanarayana Kaikala,Ironleg Sastri,Disco Shanti,Somayajulu J.V.",http://www.imdb.com/title/tt0246203/?ref_=adv_li_tt
2753,Rowdy Fellow,0,,2014,2014-11-21,Krishna Chaitanya,Telugu,0,"Venkateswara Rao Paruchuri,Ahuti Prasad,Rao Ramesh,Talluri Rameshwari,Gollapudi Maruti Rao,Nara Rohith,Vishakha Singh",http://www.imdb.com/title/tt4087914/?ref_=adv_li_tt
2754,Rowdy Gari Pellam,0,Family,1991,1991-09-20,K.S. Prakash Rao,Telugu,0,"Mohan Babu,Shobana",http://www.imdb.com/title/tt1212142/?ref_=adv_li_tt
